frame,id,class,score,left,top,right,bottom,metric_status
180,67,pedestrian,0.375987330368834,281,-719,316,-583,FP
180,69,pedestrian,0.3882405332661434,294,167,316,229,FP
180,72,pedestrian,0.7211304485734131,1288,160,1378,362,FP
180,73,pedestrian,0.9121987223625183,1146,155,1228,351,TP
180,78,cyclist,0.6622308975385354,174,160,221,268,FP
180,83,cyclist,0.6062077685653381,1221,166,1327,376,FP
180,89,cyclist,0.8259532014489174,47,184,141,345,FP
180,91,cyclist,0.7862612307071686,973,159,1131,312,TP
180,94,car,0.6518767476081848,1070,186,1159,223,TP
181,8,car,0.5589677906713071,983,185,1064,219,FP
181,36,pedestrian,0.3166883838697253,887,171,934,297,FP
181,38,pedestrian,0.4627198035558455,-127,154,-88,256,FP
181,44,pedestrian,0.7728334665298462,139,151,166,219,TP
181,53,pedestrian,0.7613640427589417,106,148,134,218,TP
181,60,pedestrian,0.325945554802491,666,249,793,461,FP
181,64,pedestrian,0.367615771773062,2078,129,2195,348,FP
181,65,cyclist,0.3503320029822353,824,175,868,278,FP
181,67,pedestrian,0.36846758376145733,258,-750,293,-614,FP
181,69,pedestrian,0.3804757226008205,289,167,311,229,FP
181,72,pedestrian,0.7067078396019448,1304,161,1395,363,FP
181,73,pedestrian,0.8704228401184082,1151,153,1233,352,TP
181,78,cyclist,0.6489862795877647,163,158,210,267,FP
181,83,cyclist,0.5940836131940314,1236,169,1341,379,FP
181,89,cyclist,0.809434137419939,24,189,118,351,TP
181,91,cyclist,0.8327322900295258,996,159,1158,314,TP
181,94,car,0.6388392126560211,1079,186,1168,223,FP
182,8,car,0.547788434857881,983,185,1064,219,FP
182,36,pedestrian,0.3103546161923308,893,171,939,298,FP
182,38,pedestrian,0.4534654074847286,-132,154,-93,256,FP
182,44,pedestrian,0.7995114326477051,133,151,161,219,TP
182,53,pedestrian,0.7967067360877991,100,147,129,219,TP
182,60,pedestrian,0.31942664370644114,660,251,787,463,FP
182,64,pedestrian,0.36026345633760076,2102,128,2218,347,FP
182,65,cyclist,0.34332536292259064,832,175,876,278,FP
182,67,pedestrian,0.36109823208622815,236,-781,271,-645,FP
182,69,pedestrian,0.3728662081488041,284,167,306,229,FP
182,72,pedestrian,0.6925736828099059,1321,163,1411,365,FP
182,73,pedestrian,0.753643274307251,1159,160,1237,357,TP
182,78,cyclist,0.6360065539960094,153,157,200,266,FP
182,83,cyclist,0.5822019409301508,1250,172,1356,382,FP
182,89,cyclist,0.7932454546715402,2,195,96,357,FP
182,91,cyclist,0.8223359882831573,1019,160,1183,316,TP
182,94,car,0.6260624284029006,1089,187,1177,223,FP
183,8,car,0.32596543431282043,975,185,1060,220,FP
183,36,pedestrian,0.30414752386848415,899,171,945,298,FP
183,38,pedestrian,0.444396099335034,-137,154,-98,256,FP
183,44,pedestrian,0.8076921105384827,129,152,158,220,TP
183,53,pedestrian,0.7742685079574585,95,148,125,219,TP
183,60,pedestrian,0.3130381108323123,654,253,782,465,FP
183,64,pedestrian,0.35305818721084875,2126,128,2242,347,FP
183,65,cyclist,0.3364588556641388,839,175,883,278,FP
183,67,pedestrian,0.35387626744450357,213,-812,248,-676,FP
183,69,pedestrian,0.36540888398582805,279,168,301,229,FP
183,72,pedestrian,0.6787222091537078,1337,164,1428,366,FP
183,73,pedestrian,0.7385704088211059,1170,162,1249,360,FP
183,78,cyclist,0.6232864229160892,142,156,190,265,FP
183,83,cyclist,0.5705579021115478,1265,175,1371,385,FP
183,89,cyclist,0.7773805455781093,-19,201,74,362,FP
183,91,cyclist,0.8462896943092346,1045,160,1208,316,TP
183,94,car,0.6135411798348426,1098,187,1186,224,FP
184,8,car,0.319446125626564,974,185,1060,220,FP
184,38,pedestrian,0.4355081773483333,-142,154,-103,257,FP
184,44,pedestrian,0.7561476230621338,126,151,155,220,TP
184,53,pedestrian,0.7721787095069885,91,149,121,220,TP
184,60,pedestrian,0.3067773486156661,649,255,776,467,FP
184,64,pedestrian,0.34599702346663175,2149,127,2265,346,FP
184,65,cyclist,0.329729678550856,846,175,890,278,FP
184,67,pedestrian,0.3467987420956135,191,-843,226,-707,FP
184,69,pedestrian,0.35810070630611146,274,168,296,229,FP
184,72,pedestrian,0.6651477649706337,1354,166,1444,368,FP
184,73,pedestrian,0.7237990006446838,1181,163,1261,363,FP
184,78,cyclist,0.6108206944577673,132,155,179,264,FP
184,83,cyclist,0.5591467440693169,1280,178,1386,388,FP
184,89,cyclist,0.7618329346665471,-42,206,51,368,FP
184,91,cyclist,0.765534907579422,1070,162,1226,318,TP
184,94,car,0.6012703562381457,1107,188,1195,224,FP
184,98,car,0.7251836061477661,1052,186,1149,222,TP
185,8,car,0.31305720311403273,974,185,1060,220,FP
185,38,pedestrian,0.4267980138013666,-147,155,-108,257,FP
185,44,pedestrian,0.7947777509689331,123,151,152,220,TP
185,53,pedestrian,0.802432119846344,86,148,117,220,TP
185,60,pedestrian,0.30064180164335275,643,257,770,469,FP
185,64,pedestrian,0.3390770829972991,2173,127,2289,346,FP
185,65,cyclist,0.3231350849798389,854,175,898,278,FP
185,67,pedestrian,0.33986276725370124,168,-874,203,-738,FP
185,69,pedestrian,0.35093869217998924,269,168,291,230,FP
185,72,pedestrian,0.6518448096712209,1370,167,1461,369,FP
185,73,pedestrian,0.7093230206317901,1193,166,1272,365,FP
185,78,cyclist,0.5986042805686119,122,154,169,262,FP
185,83,cyclist,0.5479638091879305,1295,181,1400,391,FP
185,89,cyclist,0.7465962759732162,-64,212,29,374,FP
185,91,cyclist,0.7502242094278335,1083,162,1240,319,TP
185,94,car,0.6326898336410522,1121,187,1202,224,FP
185,98,car,0.7447939515113831,1057,186,1153,222,TP
186,8,car,0.30679605905175206,974,185,1060,220,FP
186,38,pedestrian,0.4182620535253393,-152,155,-113,257,FP
186,44,pedestrian,0.7617611289024353,119,150,147,221,TP
186,53,pedestrian,0.7755975127220154,81,149,111,221,TP
186,64,pedestrian,0.3322955413373531,2196,126,2313,345,FP
186,65,cyclist,0.3166723832802421,861,176,905,278,FP
186,67,pedestrian,0.3330655119086272,146,-905,181,-769,FP
186,69,pedestrian,0.34391991833638946,264,168,286,230,FP
186,72,pedestrian,0.6388079134777965,1387,169,1478,370,FP
186,73,pedestrian,0.6951365602191543,1204,168,1283,367,FP
186,78,cyclist,0.5866321949572397,111,153,158,261,FP
186,83,cyclist,0.537004533004172,1309,184,1415,394,FP
186,89,cyclist,0.7316643504537519,-86,218,7,379,FP
186,91,cyclist,0.7352197252392768,1096,163,1253,319,FP
186,94,car,0.6419928073883057,1129,187,1206,224,FP
186,98,car,0.49748551845550537,1068,186,1160,221,TP
187,8,car,0.731369137763977,967,184,1057,220,TP
187,38,pedestrian,0.4098968124548325,-157,155,-118,257,FP
187,44,pedestrian,0.7441198825836182,115,150,144,221,TP
187,53,pedestrian,0.7262798547744751,77,149,106,220,TP
187,64,pedestrian,0.325649630510606,2220,126,2336,345,FP
187,65,cyclist,0.31033893561463727,868,176,912,278,FP
187,67,pedestrian,0.32640420167045464,123,-936,158,-800,FP
187,69,pedestrian,0.33704151996966164,259,168,281,230,FP
187,72,pedestrian,0.6260317552082406,1403,170,1494,372,FP
187,73,pedestrian,0.6812338290147711,1215,170,1295,369,FP
187,78,cyclist,0.5748995510580949,101,152,148,260,TP
187,83,cyclist,0.5262644423440885,1324,187,1430,396,FP
187,89,cyclist,0.7170310634446768,-108,223,-15,385,FP
187,91,cyclist,0.7205153307344913,1109,163,1266,320,FP
187,94,car,0.5634783506393433,1134,187,1208,224,FP
187,98,car,0.46941396594047546,1081,186,1165,221,FP
188,8,car,0.6091686487197876,965,185,1058,220,TP
188,38,pedestrian,0.40169887620573586,-162,156,-124,258,FP
188,44,pedestrian,0.775877058506012,111,150,141,222,TP
188,53,pedestrian,0.7792003750801086,70,148,101,220,TP
188,64,pedestrian,0.31913663790039387,2243,126,2360,344,FP
188,65,cyclist,0.3041321569023445,876,176,920,279,FP
188,67,pedestrian,0.31987611763704554,101,-967,136,-831,FP
188,69,pedestrian,0.3303006895702684,254,168,276,230,FP
188,72,pedestrian,0.6135111201040758,1420,171,1511,373,FP
188,73,pedestrian,0.6676091524344757,1227,172,1306,371,FP
188,78,cyclist,0.563401560036933,90,151,137,259,FP
188,83,cyclist,0.5157391534972068,1339,190,1445,399,FP
188,89,cyclist,0.7026904421757832,-131,229,-37,391,FP
188,91,cyclist,0.7061050241198015,1122,163,1279,320,FP
188,94,car,0.6221703886985779,1137,187,1210,224,FP
188,98,car,0.46002568662166593,1094,187,1179,222,FP
189,8,car,0.6652784943580627,964,185,1059,220,TP
189,38,pedestrian,0.39366489868162113,-167,156,-129,258,FP
189,44,pedestrian,0.7721964716911316,108,150,138,223,TP
189,53,pedestrian,0.8335790634155273,63,149,96,221,TP
189,64,pedestrian,0.312753905142386,2267,125,2383,344,FP
189,67,pedestrian,0.3134785952843046,78,-998,113,-862,FP
189,69,pedestrian,0.3236946757788631,249,168,271,230,FP
189,72,pedestrian,0.6012408977019943,1436,173,1527,375,FP
189,73,pedestrian,0.6542569693857861,1238,174,1317,373,FP
189,78,cyclist,0.5521335288361943,80,150,127,258,FP
189,83,cyclist,0.5054243704272626,1354,192,1459,402,FP
189,89,cyclist,0.6886366333322675,-153,235,-59,396,FP
189,91,cyclist,0.6919829236374054,1135,164,1292,320,FP
189,94,car,0.6097269809246063,1146,187,1218,224,FP
190,8,car,0.6868618726730347,963,185,1060,220,TP
190,38,pedestrian,0.3857916007079887,-172,156,-134,258,FP
190,44,pedestrian,0.7677909135818481,105,150,135,223,TP
190,53,pedestrian,0.8093488812446594,59,148,94,221,TP
190,64,pedestrian,0.3064988270395383,2290,125,2407,343,FP
190,67,pedestrian,0.3072090233786185,56,-1029,91,-893,FP
190,69,pedestrian,0.3172207822632858,244,168,266,230,FP
190,72,pedestrian,0.5892160797479544,1453,174,1544,376,FP
190,73,pedestrian,0.6411718299980704,1249,176,1329,375,FP
190,78,cyclist,0.5410908582594703,69,149,116,257,FP
190,83,cyclist,0.4953158830187174,1368,195,1474,405,FP
190,89,cyclist,0.6748639006656222,-175,240,-82,402,FP
190,91,cyclist,0.6781432651646573,1148,164,1305,321,FP
190,94,car,0.5975324413061142,1154,188,1226,224,FP
191,8,car,0.6283167600631714,963,184,1061,220,TP
191,38,pedestrian,0.3780757686938289,-177,156,-139,259,FP
191,44,pedestrian,0.749671220779419,102,149,132,223,TP
191,53,pedestrian,0.8267813324928284,55,147,91,221,TP
191,64,pedestrian,0.3003688504987475,2314,124,2430,343,FP
191,67,pedestrian,0.3010648429110461,33,-1060,68,-924,FP
191,69,pedestrian,0.3108763666180201,239,168,261,230,FP
191,72,pedestrian,0.5774317581529953,1469,176,1560,378,FP
191,73,pedestrian,0.628348393398109,1261,178,1340,377,FP
191,83,cyclist,0.485409565358343,1383,198,1489,408,FP
191,89,cyclist,0.6613666226523097,-198,246,-104,408,FP
191,91,cyclist,0.6645803998613641,1161,164,1318,321,FP
191,94,car,0.5855817924799919,1163,188,1235,225,FP
192,8,car,0.6810510158538818,962,184,1061,220,TP
192,38,pedestrian,0.37051425331995236,-182,157,-144,259,FP
192,44,pedestrian,0.779559850692749,98,149,128,224,TP
192,53,pedestrian,0.8132030367851257,50,147,85,222,TP
192,69,pedestrian,0.3046588392856597,234,168,256,230,FP
192,72,pedestrian,0.5658831229899354,1486,177,1577,379,FP
192,73,pedestrian,0.6157814255301468,1272,180,1351,380,FP
192,83,cyclist,0.47570137405117613,1398,201,1504,411,FP
192,89,cyclist,0.6481392901992635,-220,251,-126,413,FP
192,91,cyclist,0.6512887918641368,1175,165,1331,321,FP
192,94,car,0.573870156630392,1171,189,1243,225,FP
193,8,car,0.6582780480384827,962,184,1061,220,TP
193,38,pedestrian,0.3631039682535533,-187,157,-149,259,FP
193,44,pedestrian,0.8300508260726929,92,150,124,224,TP
193,53,pedestrian,0.783178448677063,44,146,79,222,TP
193,72,pedestrian,0.5545654605301367,1502,178,1593,380,FP
193,73,pedestrian,0.6034657970195438,1283,182,1363,382,FP
193,83,cyclist,0.4661873465701526,1413,204,1518,414,FP
193,89,cyclist,0.6351765043952783,-242,257,-148,419,FP
193,91,cyclist,0.6382630160268541,1188,165,1344,322,FP
193,94,car,0.5623927534977842,1180,189,1252,226,FP
193,99,car,0.7758976817131042,1054,186,1151,221,TP
194,8,car,0.6546565294265747,961,184,1062,220,TP
194,38,pedestrian,0.3558418888884822,-192,157,-154,259,FP
194,44,pedestrian,0.8207514882087708,88,150,121,225,TP
194,53,pedestrian,0.8007113337516785,38,146,73,223,TP
194,72,pedestrian,0.5434741513195339,1519,180,1610,382,FP
194,73,pedestrian,0.591396481079153,1295,185,1374,384,FP
194,83,cyclist,0.4568635996387495,1427,207,1533,417,FP
194,89,cyclist,0.6224729743073727,-265,263,-171,424,FP
194,91,cyclist,0.625497755706317,1201,165,1358,322,FP
194,94,car,0.5511448984278284,1188,189,1260,226,FP
194,99,car,0.7819927334785461,1056,186,1152,221,TP
195,8,car,0.6403260231018066,961,184,1062,220,TP
195,38,pedestrian,0.34872505111071256,-198,157,-159,260,FP
195,44,pedestrian,0.8283083438873291,85,150,119,225,TP
195,53,pedestrian,0.7857761383056641,32,146,68,223,TP
195,72,pedestrian,0.5326046682931432,1535,181,1626,383,FP
195,73,pedestrian,0.5795685514575699,1306,187,1385,386,FP
195,83,cyclist,0.44772632764597453,1442,210,1548,420,FP
195,89,cyclist,0.6100235148212252,-287,268,-193,430,FP
195,91,cyclist,0.6129878005921907,1214,166,1371,322,FP
195,94,car,0.5401220004592718,1197,190,1269,226,FP
195,99,car,0.7901022434234619,1058,186,1155,221,TP
195,100,car,0.6728814244270325,1132,187,1190,222,FP
196,8,car,0.6290680766105652,961,184,1062,221,TP
196,38,pedestrian,0.3417505500884983,-203,158,-164,260,FP
196,44,pedestrian,0.7701104879379272,80,149,114,226,TP
196,53,pedestrian,0.7380445003509521,27,148,63,225,TP
196,72,pedestrian,0.5219525749272803,1552,183,1643,385,FP
196,73,pedestrian,0.5679771804284185,1317,189,1397,388,FP
196,83,cyclist,0.438771801093055,1457,213,1563,423,FP
196,89,cyclist,0.5978230445248007,-309,274,-215,436,FP
196,91,cyclist,0.6007280445803469,1227,166,1384,323,FP
196,94,car,0.5293195604500864,1205,190,1277,227,FP
196,99,car,0.793423593044281,1059,186,1157,221,TP
196,100,car,0.6594237959384918,1189,188,1247,223,FP
196,101,car,0.7141109108924866,1132,187,1200,223,FP
197,8,car,0.6309808492660522,961,184,1063,221,TP
197,38,pedestrian,0.33491553908672833,-208,158,-169,260,FP
197,44,pedestrian,0.788780152797699,76,149,109,226,TP
197,53,pedestrian,0.6208242177963257,23,147,59,224,TP
197,72,pedestrian,0.5115135234287347,1568,184,1659,386,FP
197,73,pedestrian,0.5566176368198501,1329,191,1408,390,FP
197,83,cyclist,0.42999636507119393,1472,216,1577,426,FP
197,89,cyclist,0.5858665836343047,-332,280,-238,441,FP
197,91,cyclist,0.58871348368874,1240,166,1397,323,FP
197,94,car,0.5187331692410847,1214,191,1286,227,FP
197,99,car,0.7901847958564758,1060,186,1158,221,TP
197,100,car,0.646235320019722,1246,189,1304,224,FP
197,101,car,0.6619581580162048,1134,187,1207,223,FP
198,8,car,0.6682453155517578,961,184,1063,221,TP
198,38,pedestrian,0.3282172283049938,-213,158,-174,260,FP
198,44,pedestrian,0.7870638370513916,71,149,105,226,TP
198,53,pedestrian,0.671861469745636,19,147,53,225,TP
198,72,pedestrian,0.50128325296016,1585,186,1676,387,FP
198,73,pedestrian,0.5454852840834531,1340,193,1419,392,FP
198,83,cyclist,0.42139643776977004,1486,219,1592,429,FP
198,89,cyclist,0.5741492519616186,-354,285,-260,447,FP
198,91,cyclist,0.5769392140149652,1253,167,1410,323,FP
198,94,car,0.508358505856263,1222,191,1294,228,FP
198,99,car,0.7860139608383179,1061,185,1159,221,TP
198,100,car,0.6333106136193275,1303,190,1361,225,FP
198,101,car,0.6470762491226196,1135,187,1206,223,FP
199,8,car,0.6648126244544983,961,184,1063,221,TP
199,38,pedestrian,0.3216528837388939,-218,158,-179,261,FP
199,44,pedestrian,0.7936803698539734,67,149,101,227,TP
199,53,pedestrian,0.6106219291687012,14,147,47,225,TP
199,72,pedestrian,0.49125758790095675,1602,187,1692,389,FP
199,73,pedestrian,0.534575578401784,1351,195,1431,394,FP
199,83,cyclist,0.41296850901437465,1501,222,1607,432,FP
199,89,cyclist,0.5626662669223862,-376,291,-282,453,FP
199,91,cyclist,0.5654004297346659,1266,167,1423,324,FP
199,94,car,0.4981913357391377,1231,192,1303,228,FP
199,99,car,0.7801116704940796,1061,186,1160,221,TP
199,100,car,0.620644401346941,1360,191,1418,226,FP
199,101,car,0.7248810529708862,1136,187,1205,223,FP
200,8,car,0.6724817156791687,961,184,1063,221,TP
200,38,pedestrian,0.315219826064116,-223,159,-184,261,FP
200,44,pedestrian,0.7753197550773621,63,149,98,228,TP
200,53,pedestrian,0.5984094905853271,9,147,43,226,TP
200,72,pedestrian,0.4814324361429376,1618,188,1709,390,FP
200,73,pedestrian,0.5238840668337483,1363,197,1442,397,FP
200,83,cyclist,0.40470913883408716,1516,225,1622,435,FP
200,89,cyclist,0.5514129415839385,-398,297,-305,458,FP
200,91,cyclist,0.5540924211399726,1280,167,1436,324,FP
200,94,car,0.48822750902435497,1239,192,1311,228,FP
200,99,car,0.7891502380371094,1061,186,1160,221,TP
200,100,car,0.6082315133200021,1417,192,1475,227,FP
200,101,car,0.7216289043426514,1137,187,1205,223,FP
200,102,pedestrian,0.6902969479560852,0,147,23,243,FP
201,8,car,0.6414403319358826,961,184,1063,221,TP
201,38,pedestrian,0.3089154295428337,-228,159,-190,261,FP
201,44,pedestrian,0.7618145942687988,58,148,94,228,TP
201,53,pedestrian,0.821847677230835,3,150,38,232,TP
201,72,pedestrian,0.4718037874200789,1635,190,1725,392,FP
201,73,pedestrian,0.5134063854970734,1374,199,1454,399,FP
201,83,cyclist,0.39661495605740543,1531,228,1636,438,FP
201,89,cyclist,0.5403846827522597,-421,302,-327,464,FP
201,91,cyclist,0.5430105727171731,1293,168,1449,324,FP
201,94,car,0.47846295884386786,1248,192,1320,229,FP
201,99,car,0.7816508412361145,1061,186,1160,221,TP
201,100,car,0.5960668830536021,1474,193,1532,228,FP
201,101,car,0.7287092804908752,1137,187,1205,223,FP
201,102,pedestrian,0.6764910089969635,-18,155,5,251,FP
202,8,car,0.6642071604728699,961,184,1063,221,TP
202,38,pedestrian,0.302737120951977,-233,159,-195,261,FP
202,44,pedestrian,0.7589152455329895,55,148,89,228,TP
202,53,pedestrian,0.782802939414978,0,151,36,235,TP
202,72,pedestrian,0.4623677116716773,1651,191,1742,393,FP
202,73,pedestrian,0.503138257787132,1385,202,1465,401,FP
202,83,cyclist,0.3886826569362573,1545,231,1651,441,FP
202,89,cyclist,0.5295769890972145,-443,308,-349,470,FP
202,91,cyclist,0.5321503612628297,1306,168,1462,325,FP
202,94,car,0.4688936996669905,1256,193,1328,229,FP
202,99,car,0.775956392288208,1061,186,1160,221,TP
202,100,car,0.58414554539253,1531,194,1589,229,FP
202,101,car,0.7131147980690002,1137,187,1205,223,FP
202,102,pedestrian,0.6629611888170241,-36,163,-13,259,FP
203,8,car,0.668193519115448,961,184,1063,221,TP
203,44,pedestrian,0.7760008573532104,50,148,85,229,TP
203,53,pedestrian,0.7671468806266785,-3,152,32,236,TP
203,72,pedestrian,0.45312035743824375,1668,193,1758,395,FP
203,73,pedestrian,0.4930754926313893,1397,204,1476,403,FP
203,83,cyclist,0.3809090037975322,1560,234,1666,443,FP
203,89,cyclist,0.5189854493152702,-465,314,-372,475,FP
203,91,cyclist,0.5215073540375731,1319,168,1476,325,FP
203,94,car,0.4595158256736507,1265,193,1337,230,FP
203,99,car,0.7833420038223267,1061,185,1160,221,TP
203,100,car,0.5724626344846795,1588,195,1646,230,FP
203,101,car,0.724947988986969,1138,187,1205,223,FP
203,102,pedestrian,0.6497019650406837,-54,171,-31,267,FP
204,8,car,0.6511182188987732,961,184,1063,221,TP
204,44,pedestrian,0.7392532229423523,46,148,82,229,TP
204,53,pedestrian,0.7518039430141449,-7,152,28,237,FP
204,72,pedestrian,0.44405795028947886,1684,194,1775,396,FP
204,73,pedestrian,0.4832139827787615,1408,206,1488,405,FP
204,83,cyclist,0.3732908237215815,1575,237,1681,446,FP
204,89,cyclist,0.5086057403289648,-488,319,-394,481,FP
204,91,cyclist,0.5110772069568216,1332,169,1489,325,FP
204,94,car,0.45032550916017766,1273,194,1345,230,FP
204,99,car,0.7881217002868652,1060,186,1159,221,TP
204,100,car,0.5610133817949859,1645,196,1703,231,FP
204,101,car,0.7146549820899963,1138,187,1205,223,FP
204,102,pedestrian,0.63670792573987,-72,179,-49,275,FP
204,104,pedestrian,0.753868043422699,20,148,54,240,TP
205,8,car,0.6498748660087585,961,184,1063,221,TP
205,44,pedestrian,0.7196576595306396,45,148,80,229,TP
205,53,pedestrian,0.736767864153862,-12,152,24,237,FP
205,72,pedestrian,0.4351767912836893,1701,195,1792,397,FP
205,73,pedestrian,0.4735497031231862,1419,208,1499,407,FP
205,83,cyclist,0.3658250072471499,1590,239,1695,449,FP
205,89,cyclist,0.49843362552238546,-510,325,-416,487,FP
